58	153
116	124
92	170
19	178
7	187
9	207
99	281
185	59
123	186
145	228
125	223
129	243
144	271
269	248
187	308
196	313
278	347
231	351
17	338
47	147
10	172
277	226
274	200
283	197
249	159
261	134
83	209
16	62
96	364
95	355
114	355
73	334
35	336
109	293
104	288
1	126
122	398
150	347
138	339
91	349
119	362
215	42
286	44
0	61
2	378
8	410
57	341
53	334
295	269
295	166
295	93
243	61
264	55
1	51
0	0
103	0
203	0
295	409
284	417
16	402
13	378
12	386
0	86
0	166
